epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7978.6,1.24122,0.84369,0.89339,0.43847,0.34136,0.34677,0.21115,1.20893,0.86262,0.89751,0.005842,0.005842,0.005842
44,8114.07,1.23866,0.83654,0.89381,0.46025,0.3453,0.35007,0.21378,1.20362,0.86089,0.89633,0.005743,0.005743,0.005743
45,8395.31,1.23732,0.83804,0.89471,0.46093,0.33802,0.34883,0.21322,1.20543,0.85929,0.89753,0.005644,0.005644,0.005644
46,8535.62,1.23221,0.83014,0.89368,0.46361,0.34196,0.34854,0.21392,1.20227,0.85683,0.8962,0.005545,0.005545,0.005545
47,8671.03,1.21867,0.82051,0.88971,0.46673,0.3429,0.35108,0.214,1.21204,0.85401,0.8971,0.005446,0.005446,0.005446
48,8808.46,1.22803,0.8268,0.89175,0.45848,0.34646,0.34816,0.21172,1.20788,0.85604,0.89696,0.005347,0.005347,0.005347
49,8942.47,1.21645,0.81829,0.89024,0.44719,0.34856,0.3509,0.2142,1.21056,0.85363,0.89829,0.005248,0.005248,0.005248
50,9075.89,1.22277,0.81663,0.89083,0.45334,0.34851,0.35185,0.21471,1.203,0.85247,0.89662,0.005149,0.005149,0.005149
51,9211.32,1.21174,0.80997,0.88921,0.45478,0.35138,0.35474,0.21776,1.20251,0.84956,0.89687,0.00505,0.00505,0.00505
52,9382.1,1.22131,0.81201,0.89014,0.45852,0.34812,0.35223,0.21542,1.19948,0.84781,0.89581,0.004951,0.004951,0.004951
53,9516.96,1.2198,0.81147,0.88911,0.46937,0.3423,0.35127,0.21536,1.2015,0.84955,0.89664,0.004852,0.004852,0.004852
54,9654.29,1.21463,0.80613,0.88956,0.46743,0.34477,0.35393,0.2171,1.19859,0.84661,0.89517,0.004753,0.004753,0.004753
55,9790.17,1.21277,0.80195,0.88943,0.46733,0.34619,0.35558,0.21746,1.20003,0.84676,0.89575,0.004654,0.004654,0.004654
56,9932.66,1.20756,0.79831,0.88661,0.46204,0.35083,0.35583,0.21873,1.19454,0.84946,0.89393,0.004555,0.004555,0.004555
57,10070.2,1.20034,0.79335,0.88716,0.47961,0.33673,0.35486,0.21764,1.19602,0.84712,0.89366,0.004456,0.004456,0.004456
58,10205.9,1.20555,0.79488,0.88802,0.45304,0.34995,0.3519,0.21582,1.19907,0.84693,0.8953,0.004357,0.004357,0.004357
59,10341.9,1.19456,0.78771,0.88587,0.4706,0.34278,0.35643,0.21877,1.19549,0.84776,0.89323,0.004258,0.004258,0.004258
60,10476.5,1.1955,0.78495,0.88535,0.47171,0.35012,0.35658,0.21839,1.19657,0.84495,0.89468,0.004159,0.004159,0.004159
61,10613.6,1.19118,0.7826,0.88486,0.45687,0.35223,0.35618,0.2183,1.19706,0.84357,0.89489,0.00406,0.00406,0.00406
