epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,6598.59,1.39253,1.02818,0.96703,0.37777,0.29898,0.29037,0.17084,1.30818,0.95976,0.95406,0.005842,0.005842,0.005842
44,6730.39,1.38961,1.01804,0.96894,0.37593,0.29484,0.28787,0.16919,1.30903,0.9584,0.95219,0.005743,0.005743,0.005743
45,7096.81,1.38853,1.02057,0.96999,0.39573,0.29435,0.28987,0.16977,1.30621,0.95658,0.95208,0.005644,0.005644,0.005644
46,7234.61,1.38372,1.01258,0.96767,0.395,0.29293,0.29128,0.17187,1.29917,0.95346,0.94928,0.005545,0.005545,0.005545
47,7366.72,1.36744,1.00091,0.96245,0.39708,0.294,0.29536,0.1724,1.3001,0.95517,0.94979,0.005446,0.005446,0.005446
48,7502.8,1.37606,1.00479,0.96566,0.3848,0.30145,0.29439,0.17318,1.29553,0.94907,0.94865,0.005347,0.005347,0.005347
49,7634.92,1.36382,0.99918,0.96377,0.39984,0.29797,0.2952,0.17357,1.29087,0.94502,0.94715,0.005248,0.005248,0.005248
50,7767.23,1.37107,0.99768,0.96323,0.40111,0.29884,0.29341,0.17287,1.29381,0.94208,0.94671,0.005149,0.005149,0.005149
51,7899.15,1.35881,0.98822,0.9612,0.40014,0.30265,0.29774,0.17489,1.28684,0.94238,0.94496,0.00505,0.00505,0.00505
52,8032.96,1.36739,0.99058,0.96088,0.38513,0.30778,0.29835,0.17553,1.28436,0.9371,0.94527,0.004951,0.004951,0.004951
53,8165.11,1.36477,0.98892,0.96078,0.38473,0.30303,0.29796,0.17558,1.28698,0.93849,0.94714,0.004852,0.004852,0.004852
54,8318.49,1.36035,0.98593,0.96219,0.40956,0.30374,0.30133,0.17852,1.28343,0.9336,0.94462,0.004753,0.004753,0.004753
55,8450.76,1.35789,0.9813,0.96204,0.39782,0.30812,0.30145,0.17818,1.27991,0.93251,0.94492,0.004654,0.004654,0.004654
56,8912.61,1.35336,0.978,0.95787,0.39369,0.31332,0.30121,0.17866,1.27521,0.93384,0.9424,0.004555,0.004555,0.004555
57,9046.41,1.34399,0.96931,0.95891,0.39865,0.30414,0.30107,0.17748,1.27855,0.93503,0.94449,0.004456,0.004456,0.004456
58,9178.65,1.34789,0.97226,0.95847,0.40537,0.30586,0.30313,0.17929,1.27697,0.92825,0.9431,0.004357,0.004357,0.004357
59,9311.2,1.33831,0.96404,0.95709,0.403,0.3067,0.30438,0.17964,1.27644,0.92922,0.94266,0.004258,0.004258,0.004258
60,9443.1,1.33895,0.96222,0.95508,0.416,0.30435,0.30521,0.18098,1.27039,0.92461,0.94089,0.004159,0.004159,0.004159
61,9580.73,1.33269,0.95903,0.95402,0.40881,0.31002,0.30789,0.18336,1.26904,0.92036,0.94065,0.00406,0.00406,0.00406
62,9712.84,1.3304,0.95541,0.95247,0.41352,0.30885,0.3074,0.18262,1.26743,0.9195,0.94139,0.003961,0.003961,0.003961
63,9844.94,1.33439,0.95169,0.95495,0.41759,0.31243,0.30874,0.18348,1.26562,0.91705,0.94037,0.003862,0.003862,0.003862
64,9991.46,1.33542,0.95649,0.95505,0.41197,0.31429,0.30997,0.18418,1.26474,0.91497,0.93956,0.003763,0.003763,0.003763
65,10124.1,1.32562,0.94556,0.95092,0.40919,0.31932,0.31147,0.18453,1.26542,0.91529,0.93979,0.003664,0.003664,0.003664
66,10256.3,1.32621,0.94406,0.95008,0.40366,0.31905,0.31171,0.18477,1.26206,0.91087,0.93779,0.003565,0.003565,0.003565
67,10388.3,1.3158,0.93939,0.95074,0.41883,0.3134,0.31249,0.1863,1.26284,0.9124,0.93858,0.003466,0.003466,0.003466
68,10529.3,1.31952,0.9415,0.94981,0.41655,0.32362,0.31417,0.18784,1.26057,0.91117,0.93864,0.003367,0.003367,0.003367
69,10661.5,1.31326,0.93369,0.95006,0.40798,0.31815,0.3143,0.18753,1.261,0.90948,0.93803,0.003268,0.003268,0.003268
70,10988,1.31477,0.9361,0.95159,0.42235,0.31577,0.31488,0.18793,1.2618,0.90954,0.93873,0.003169,0.003169,0.003169
71,11119.9,1.31676,0.93195,0.94886,0.42754,0.3157,0.31517,0.18794,1.26135,0.9111,0.93889,0.00307,0.00307,0.00307
72,11251.9,1.31116,0.93006,0.9472,0.41298,0.31613,0.31372,0.18718,1.26143,0.909,0.93793,0.002971,0.002971,0.002971
73,11443.3,1.30613,0.9214,0.94799,0.42022,0.31971,0.31491,0.18743,1.26001,0.91026,0.93724,0.002872,0.002872,0.002872
74,11575,1.30782,0.92028,0.94386,0.4221,0.31792,0.31599,0.18777,1.25716,0.90667,0.93768,0.002773,0.002773,0.002773
75,11707.1,1.30604,0.92056,0.94612,0.42553,0.3194,0.31605,0.18844,1.25772,0.90572,0.93762,0.002674,0.002674,0.002674
76,11842.4,1.29773,0.9134,0.94515,0.42694,0.31662,0.31732,0.18925,1.25628,0.9042,0.93722,0.002575,0.002575,0.002575
77,11974.7,1.30796,0.91883,0.94554,0.41882,0.3222,0.31822,0.18991,1.25765,0.90417,0.9371,0.002476,0.002476,0.002476
78,12104.5,1.29748,0.91025,0.94459,0.4156,0.32147,0.3173,0.1891,1.25631,0.90357,0.93674,0.002377,0.002377,0.002377
79,12234,1.29771,0.9104,0.94354,0.41942,0.32026,0.31855,0.18968,1.25583,0.90051,0.9365,0.002278,0.002278,0.002278
80,12369.3,1.29826,0.90977,0.94467,0.42827,0.32076,0.31889,0.18998,1.25637,0.90202,0.9371,0.002179,0.002179,0.002179
81,12505,1.28878,0.90336,0.9406,0.41674,0.31786,0.31776,0.18964,1.25551,0.90076,0.93686,0.00208,0.00208,0.00208
82,12637.9,1.29588,0.90314,0.94078,0.41449,0.32154,0.31739,0.18933,1.25475,0.90059,0.93668,0.001981,0.001981,0.001981
83,12770.6,1.29941,0.90699,0.94135,0.41428,0.32159,0.31737,0.18896,1.25618,0.90098,0.93644,0.001882,0.001882,0.001882
84,12902.5,1.28202,0.89791,0.94137,0.42244,0.31708,0.31745,0.1891,1.25526,0.90174,0.93657,0.001783,0.001783,0.001783
85,13034.1,1.28447,0.89596,0.94108,0.43021,0.31432,0.31821,0.18988,1.25425,0.90042,0.93619,0.001684,0.001684,0.001684
86,13166,1.2769,0.8908,0.93945,0.42388,0.31743,0.31801,0.18934,1.2533,0.90046,0.9358,0.001585,0.001585,0.001585
87,13298.4,1.28318,0.89016,0.93751,0.41702,0.32189,0.31895,0.18976,1.25306,0.89929,0.93583,0.001486,0.001486,0.001486
88,13430.1,1.27715,0.88607,0.93712,0.42227,0.32485,0.32051,0.19106,1.25323,0.89767,0.93588,0.001387,0.001387,0.001387
89,13561.8,1.27226,0.88129,0.9391,0.4282,0.32209,0.32116,0.19169,1.25303,0.89679,0.93587,0.001288,0.001288,0.001288
90,13693.6,1.2739,0.8826,0.94043,0.42917,0.3223,0.32167,0.19189,1.25273,0.8964,0.93592,0.001189,0.001189,0.001189
91,13906,1.24863,0.85466,0.94272,0.42451,0.32039,0.31973,0.19113,1.25557,0.89895,0.93609,0.00109,0.00109,0.00109
92,14032.5,1.24319,0.84499,0.94012,0.43353,0.31621,0.31896,0.19085,1.25676,0.90067,0.93646,0.000991,0.000991,0.000991
93,14160.8,1.2426,0.84517,0.93971,0.4312,0.31882,0.3186,0.19054,1.25745,0.90121,0.93669,0.000892,0.000892,0.000892
94,14287.6,1.23523,0.83672,0.93773,0.43083,0.31938,0.31963,0.19078,1.25802,0.90135,0.93693,0.000793,0.000793,0.000793
95,14414.4,1.23607,0.83482,0.93825,0.42628,0.31991,0.31944,0.19064,1.25815,0.90153,0.93664,0.000694,0.000694,0.000694
96,14541.7,1.23267,0.83317,0.93834,0.43434,0.31705,0.32006,0.19136,1.25787,0.90154,0.93658,0.000595,0.000595,0.000595
97,14668.5,1.22686,0.82648,0.93536,0.43749,0.31683,0.3204,0.19109,1.25853,0.90208,0.93683,0.000496,0.000496,0.000496
98,14818.3,1.22571,0.82417,0.93482,0.43979,0.31727,0.32052,0.1913,1.25838,0.90121,0.93673,0.000397,0.000397,0.000397
99,14945.1,1.22623,0.82182,0.93349,0.43735,0.3174,0.32074,0.19113,1.25839,0.90151,0.93662,0.000298,0.000298,0.000298
100,15073,1.22269,0.81876,0.93419,0.4388,0.31731,0.32042,0.19098,1.25859,0.90227,0.93664,0.000199,0.000199,0.000199
