epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,7364.39,1.36827,1.00914,0.96552,0.39504,0.29522,0.29894,0.17851,1.28889,0.94292,0.94821,0.005842,0.005842,0.005842
44,7510.52,1.3687,1.00791,0.96246,0.38415,0.31065,0.30241,0.18018,1.28835,0.94121,0.94829,0.005743,0.005743,0.005743
45,7656.63,1.35673,0.99438,0.963,0.39218,0.30362,0.29991,0.17858,1.28472,0.94063,0.94888,0.005644,0.005644,0.005644
46,7807.66,1.3491,0.98698,0.96035,0.39756,0.30684,0.30414,0.1811,1.28239,0.93718,0.94944,0.005545,0.005545,0.005545
47,7953.93,1.34981,0.98776,0.96049,0.4079,0.30858,0.30833,0.18368,1.27986,0.93343,0.94642,0.005446,0.005446,0.005446
48,8100.53,1.34638,0.98494,0.96141,0.39914,0.31025,0.30549,0.18182,1.27993,0.93346,0.94723,0.005347,0.005347,0.005347
49,8247.27,1.35242,0.98598,0.95883,0.39898,0.31325,0.30927,0.18524,1.27763,0.92981,0.94663,0.005248,0.005248,0.005248
50,8396.26,1.33622,0.9722,0.95842,0.41086,0.30702,0.30813,0.18473,1.27918,0.92919,0.94769,0.005149,0.005149,0.005149
51,8586.35,1.33636,0.9734,0.95689,0.39494,0.31673,0.30742,0.1848,1.27204,0.92439,0.94407,0.00505,0.00505,0.00505
52,8731.98,1.33875,0.9782,0.95802,0.39916,0.31509,0.3102,0.18538,1.26739,0.92229,0.9443,0.004951,0.004951,0.004951
53,8879.98,1.3432,0.97345,0.95712,0.40082,0.31786,0.3119,0.18696,1.26602,0.92479,0.94413,0.004852,0.004852,0.004852
54,9027.35,1.33095,0.96367,0.95457,0.41213,0.31294,0.31316,0.18689,1.2668,0.92107,0.94434,0.004753,0.004753,0.004753
