epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1402.69,1.75378,1.41615,1.08584,0.33221,0.18949,0.17039,0.09001,1.82451,1.40672,1.08525,0.000424187,0.000424187,0.000424187
43,1435.56,1.70498,1.37705,1.07108,0.33386,0.19742,0.16701,0.09109,1.82009,1.38191,1.09299,0.000417119,0.000417119,0.000417119
44,1468.5,1.70204,1.36693,1.06968,0.34503,0.18055,0.16393,0.09055,1.83652,1.38313,1.09036,0.00041005,0.00041005,0.00041005
45,1501.17,1.71334,1.36561,1.07136,0.32203,0.18302,0.16762,0.0913,1.8406,1.40054,1.09217,0.000402982,0.000402982,0.000402982
46,1534.1,1.73803,1.40318,1.07402,0.36857,0.17973,0.16471,0.09055,1.83656,1.40484,1.09805,0.000395913,0.000395913,0.000395913
47,1567.04,1.70338,1.34475,1.05836,0.33476,0.18961,0.17325,0.09614,1.81141,1.36096,1.0827,0.000388844,0.000388844,0.000388844
48,1600.05,1.68385,1.34384,1.06326,0.31628,0.19,0.17308,0.09778,1.80951,1.36221,1.08087,0.000381776,0.000381776,0.000381776
49,1633,1.71614,1.3592,1.06336,0.24802,0.19969,0.1801,0.10034,1.78602,1.36077,1.07987,0.000374707,0.000374707,0.000374707
50,1666.19,1.69596,1.35668,1.06712,0.25463,0.19219,0.17915,0.0988,1.7996,1.35839,1.08296,0.000367639,0.000367639,0.000367639
51,1699.07,1.68421,1.33708,1.05847,0.25829,0.19891,0.17278,0.09491,1.81644,1.35562,1.08163,0.00036057,0.00036057,0.00036057
52,1731.87,1.67089,1.32563,1.04702,0.24782,0.20014,0.18436,0.1012,1.77444,1.33969,1.07423,0.000353501,0.000353501,0.000353501
53,1764.82,1.66087,1.3197,1.05494,0.42155,0.19816,0.18469,0.09886,1.80862,1.34732,1.07774,0.000346433,0.000346433,0.000346433
54,1797.62,1.67312,1.31293,1.05381,0.3416,0.2068,0.17648,0.09614,1.78592,1.35985,1.07455,0.000339364,0.000339364,0.000339364
55,1830.57,1.66915,1.3153,1.04907,0.30188,0.20253,0.17859,0.09808,1.79077,1.33461,1.07071,0.000332296,0.000332296,0.000332296
56,1863.45,1.66548,1.30875,1.04822,0.26035,0.20523,0.18343,0.10282,1.77023,1.33698,1.06498,0.000325227,0.000325227,0.000325227
57,1896.43,1.64493,1.28888,1.04114,0.37725,0.19578,0.18689,0.10577,1.76544,1.30447,1.07044,0.000318158,0.000318158,0.000318158
58,1931.18,1.66144,1.3091,1.04325,0.25225,0.21555,0.18639,0.10367,1.7569,1.31138,1.06349,0.00031109,0.00031109,0.00031109
59,1964.01,1.64137,1.28475,1.04183,0.26616,0.22063,0.19459,0.1039,1.76508,1.30635,1.06414,0.000304021,0.000304021,0.000304021
60,1997.18,1.64586,1.28466,1.04182,0.28816,0.21367,0.18758,0.10529,1.74321,1.30244,1.0573,0.000296953,0.000296953,0.000296953
61,2030.33,1.63869,1.27332,1.03501,0.24025,0.21102,0.18597,0.09932,1.7415,1.30313,1.04909,0.000289884,0.000289884,0.000289884
62,2063.34,1.63381,1.26841,1.03835,0.28863,0.21318,0.19345,0.10666,1.74312,1.30849,1.05721,0.000282815,0.000282815,0.000282815
63,2096.33,1.6342,1.2707,1.03428,0.31546,0.20246,0.19137,0.10699,1.72859,1.29231,1.05802,0.000275747,0.000275747,0.000275747
64,2129.57,1.6111,1.25665,1.03215,0.23437,0.21565,0.1916,0.1063,1.75351,1.32031,1.05713,0.000268678,0.000268678,0.000268678
65,2162.63,1.62733,1.26148,1.03474,0.3486,0.2143,0.1909,0.10585,1.7343,1.30929,1.05974,0.00026161,0.00026161,0.00026161
66,2195.91,1.59101,1.22307,1.02279,0.27804,0.2129,0.19746,0.1089,1.74466,1.30031,1.05505,0.000254541,0.000254541,0.000254541
67,2229.08,1.60076,1.24347,1.03157,0.26796,0.22859,0.1946,0.10946,1.73601,1.29067,1.05738,0.000247472,0.000247472,0.000247472
68,2262.32,1.61919,1.24563,1.0272,0.26265,0.21812,0.1993,0.11062,1.72864,1.28567,1.04551,0.000240404,0.000240404,0.000240404
69,2295.63,1.6227,1.25385,1.02665,0.34111,0.2213,0.20154,0.11011,1.73595,1.27983,1.05091,0.000233335,0.000233335,0.000233335
70,2328.64,1.59651,1.22354,1.01908,0.33406,0.2231,0.20264,0.1144,1.72849,1.28458,1.04761,0.000226267,0.000226267,0.000226267
