epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,8203.97,1.40139,1.05884,0.97447,0.44268,0.28464,0.27933,0.16701,1.31578,0.97633,0.95727,0.005842,0.005842,0.005842
44,8393.27,1.40163,1.05078,0.97582,0.39455,0.28236,0.28143,0.16767,1.3192,0.98084,0.95866,0.005743,0.005743,0.005743
45,8582.42,1.39943,1.04807,0.97432,0.36552,0.28729,0.28027,0.16687,1.31482,0.97426,0.95735,0.005644,0.005644,0.005644
46,8771.44,1.39545,1.04512,0.97222,0.39567,0.28669,0.28425,0.16881,1.30922,0.97061,0.95413,0.005545,0.005545,0.005545
47,8961.46,1.39443,1.04349,0.9704,0.37573,0.28567,0.28327,0.16947,1.30978,0.97437,0.95415,0.005446,0.005446,0.005446
48,9150.52,1.38792,1.03563,0.96944,0.35913,0.29449,0.28501,0.16927,1.30992,0.97046,0.95632,0.005347,0.005347,0.005347
49,9339.98,1.38826,1.03555,0.97169,0.39609,0.29379,0.28762,0.1711,1.30355,0.96243,0.95332,0.005248,0.005248,0.005248
50,9529.15,1.38511,1.03266,0.96836,0.37125,0.29332,0.28613,0.17103,1.30618,0.96229,0.95446,0.005149,0.005149,0.005149
51,9717.99,1.38165,1.02745,0.96741,0.398,0.29636,0.28842,0.1722,1.29954,0.95972,0.95358,0.00505,0.00505,0.00505
52,9906.56,1.37442,1.02181,0.96893,0.38152,0.29584,0.28954,0.17216,1.29888,0.95641,0.95135,0.004951,0.004951,0.004951
53,10096.1,1.37587,1.0231,0.96712,0.39968,0.29262,0.29086,0.17462,1.29591,0.95627,0.95086,0.004852,0.004852,0.004852
54,10290.6,1.37252,1.02176,0.9658,0.37723,0.30187,0.2925,0.17582,1.29553,0.9498,0.95144,0.004753,0.004753,0.004753
55,10479.9,1.37862,1.0209,0.96334,0.3959,0.29007,0.2916,0.17485,1.29527,0.95455,0.9507,0.004654,0.004654,0.004654
56,10669,1.37204,1.01424,0.96675,0.38679,0.29842,0.292,0.1749,1.2926,0.95061,0.95059,0.004555,0.004555,0.004555
57,10857.2,1.36724,1.0074,0.96515,0.38951,0.29703,0.29218,0.17539,1.29187,0.94769,0.94971,0.004456,0.004456,0.004456
58,11046.3,1.36347,1.00737,0.96439,0.39693,0.29969,0.29288,0.17583,1.2891,0.94491,0.9499,0.004357,0.004357,0.004357
59,11235.6,1.35885,1.00152,0.96188,0.40842,0.29747,0.29353,0.17641,1.28487,0.94821,0.94857,0.004258,0.004258,0.004258
60,11425.8,1.36256,1.00446,0.96133,0.39942,0.30023,0.2964,0.17704,1.28617,0.94144,0.94902,0.004159,0.004159,0.004159
61,11616.1,1.35655,0.99766,0.96189,0.40074,0.30384,0.29763,0.17958,1.28271,0.94075,0.94843,0.00406,0.00406,0.00406
62,11805.6,1.35198,0.99698,0.96101,0.42424,0.29961,0.29986,0.18013,1.28051,0.93843,0.94793,0.003961,0.003961,0.003961
63,11995.8,1.35205,0.9914,0.96103,0.39803,0.30281,0.30085,0.18148,1.27954,0.93674,0.94697,0.003862,0.003862,0.003862
64,12184.5,1.34813,0.98735,0.9603,0.39066,0.30889,0.30059,0.18117,1.27632,0.9349,0.94623,0.003763,0.003763,0.003763
65,12373.1,1.34772,0.98663,0.95969,0.39477,0.3087,0.2992,0.17979,1.27579,0.93308,0.9454,0.003664,0.003664,0.003664
66,12562.7,1.34519,0.98596,0.95525,0.39541,0.30882,0.29963,0.18,1.27833,0.93565,0.94602,0.003565,0.003565,0.003565
67,12751.9,1.34644,0.98604,0.9577,0.39519,0.31232,0.30223,0.18115,1.27543,0.93162,0.94557,0.003466,0.003466,0.003466
68,12940.7,1.34071,0.97865,0.95512,0.41421,0.30578,0.30285,0.18247,1.27552,0.92884,0.94584,0.003367,0.003367,0.003367
69,13130.4,1.34455,0.97764,0.9569,0.39958,0.30604,0.30151,0.18134,1.27372,0.92826,0.94377,0.003268,0.003268,0.003268
70,13318.8,1.3344,0.97162,0.95482,0.4027,0.31253,0.30329,0.18283,1.27218,0.92919,0.94496,0.003169,0.003169,0.003169
71,13506.8,1.32705,0.9686,0.95398,0.41233,0.30331,0.30415,0.18372,1.27121,0.92589,0.94456,0.00307,0.00307,0.00307
72,13696.2,1.32975,0.96784,0.95505,0.40295,0.30966,0.30309,0.18311,1.26873,0.92467,0.94431,0.002971,0.002971,0.002971
73,13884.5,1.32685,0.9659,0.95288,0.39534,0.31077,0.30357,0.18298,1.27038,0.92643,0.94402,0.002872,0.002872,0.002872
74,14074,1.32635,0.96334,0.9546,0.40636,0.30836,0.30488,0.18491,1.26816,0.92488,0.94377,0.002773,0.002773,0.002773
75,14262.7,1.32089,0.96154,0.95122,0.39796,0.31459,0.3064,0.18457,1.26686,0.92177,0.94304,0.002674,0.002674,0.002674
76,14451.2,1.32311,0.95649,0.95371,0.39304,0.32061,0.30665,0.18532,1.2672,0.92116,0.943,0.002575,0.002575,0.002575
77,14640.1,1.32138,0.95344,0.95412,0.39985,0.31111,0.30606,0.18552,1.26532,0.92077,0.94249,0.002476,0.002476,0.002476
78,14829.8,1.3161,0.95029,0.95076,0.40191,0.31511,0.30734,0.18596,1.26552,0.92129,0.94328,0.002377,0.002377,0.002377
79,15019.8,1.31148,0.9486,0.95301,0.39874,0.31431,0.3068,0.18525,1.26289,0.92029,0.94251,0.002278,0.002278,0.002278
80,15209.1,1.31876,0.95342,0.94982,0.4023,0.31412,0.30729,0.18539,1.26136,0.91965,0.9415,0.002179,0.002179,0.002179
81,15398,1.30894,0.94046,0.95064,0.4079,0.30915,0.30729,0.18536,1.26066,0.91886,0.94112,0.00208,0.00208,0.00208
82,15588.5,1.31109,0.94256,0.94859,0.40373,0.31176,0.30765,0.18562,1.26199,0.91775,0.94113,0.001981,0.001981,0.001981
