epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,12690.5,1.40789,1.02727,0.96894,0.38502,0.30058,0.29501,0.17124,1.32557,0.97071,0.95512,0.005842,0.005842,0.005842
44,12877.8,1.40509,1.02082,0.97088,0.40371,0.29355,0.29461,0.17074,1.32421,0.96847,0.95302,0.005743,0.005743,0.005743
45,13168.5,1.40448,1.02123,0.97164,0.40125,0.28998,0.29469,0.17218,1.3247,0.96748,0.95791,0.005644,0.005644,0.005644
46,13727.3,1.39889,1.01513,0.96959,0.39449,0.29789,0.29676,0.17323,1.31842,0.96461,0.95369,0.005545,0.005545,0.005545
47,13913.6,1.38307,1.00287,0.96461,0.40335,0.29728,0.29886,0.17434,1.32046,0.96899,0.9536,0.005446,0.005446,0.005446
48,14254.8,1.38966,1.00672,0.9669,0.39688,0.30063,0.29953,0.17565,1.31554,0.96024,0.95152,0.005347,0.005347,0.005347
49,15330.6,1.38006,0.99875,0.96562,0.40064,0.30315,0.30142,0.17587,1.31351,0.95591,0.9503,0.005248,0.005248,0.005248
50,15516.4,1.38549,0.998,0.96495,0.4106,0.30057,0.30164,0.17618,1.31345,0.95317,0.94951,0.005149,0.005149,0.005149
51,15705.1,1.37564,0.9912,0.96368,0.40286,0.30527,0.30315,0.17714,1.31028,0.95187,0.94927,0.00505,0.00505,0.00505
52,16053.4,1.38373,0.99138,0.96328,0.41268,0.30269,0.30427,0.17662,1.30934,0.95083,0.94863,0.004951,0.004951,0.004951
53,16249.2,1.38199,0.99168,0.96328,0.40219,0.30192,0.30372,0.1781,1.30511,0.94772,0.94836,0.004852,0.004852,0.004852
54,16637.2,1.3768,0.98745,0.96448,0.39401,0.3093,0.30528,0.17881,1.30593,0.94521,0.9483,0.004753,0.004753,0.004753
55,16834.3,1.37463,0.98537,0.96398,0.41272,0.30374,0.30371,0.17882,1.30258,0.9469,0.94786,0.004654,0.004654,0.004654
56,17636,1.3697,0.9783,0.95954,0.417,0.30814,0.30833,0.18095,1.29934,0.94329,0.94665,0.004555,0.004555,0.004555
57,17828.4,1.36106,0.97175,0.96155,0.41991,0.30622,0.30626,0.17897,1.30245,0.94465,0.94789,0.004456,0.004456,0.004456
58,18015.5,1.36299,0.97373,0.9603,0.43152,0.30589,0.30913,0.18186,1.29807,0.93695,0.94623,0.004357,0.004357,0.004357
59,18204.8,1.35344,0.96512,0.95902,0.41026,0.31098,0.30926,0.18161,1.29646,0.93916,0.94495,0.004258,0.004258,0.004258
60,18459.4,1.35565,0.96368,0.95735,0.41225,0.30338,0.30678,0.17965,1.2949,0.93781,0.94379,0.004159,0.004159,0.004159
61,18651.6,1.35043,0.96153,0.95664,0.41547,0.30694,0.30936,0.1818,1.29638,0.93436,0.94442,0.00406,0.00406,0.00406
62,18841.2,1.34821,0.95734,0.95497,0.42593,0.30424,0.30978,0.18172,1.2918,0.93307,0.944,0.003961,0.003961,0.003961
63,19030.1,1.35004,0.95284,0.95678,0.4337,0.30661,0.31364,0.18359,1.292,0.93059,0.94406,0.003862,0.003862,0.003862
64,19793.5,1.35032,0.9588,0.95644,0.41808,0.30968,0.31173,0.1835,1.29069,0.92868,0.94281,0.003763,0.003763,0.003763
65,20148.4,1.34342,0.94629,0.95362,0.42377,0.31489,0.31335,0.18504,1.2896,0.92672,0.94307,0.003664,0.003664,0.003664
66,20335.6,1.34393,0.94593,0.95237,0.42165,0.3117,0.31481,0.18486,1.28807,0.9273,0.9428,0.003565,0.003565,0.003565
67,20619.3,1.33431,0.94188,0.95311,0.42102,0.31727,0.31534,0.18556,1.28809,0.92779,0.94285,0.003466,0.003466,0.003466
68,20813.4,1.33663,0.94334,0.95228,0.43119,0.3119,0.31659,0.18516,1.28895,0.92916,0.94386,0.003367,0.003367,0.003367
69,21000.7,1.32839,0.93528,0.95216,0.42544,0.31655,0.31857,0.18682,1.28417,0.92358,0.94162,0.003268,0.003268,0.003268
70,21196.2,1.33163,0.938,0.95342,0.4211,0.3149,0.31733,0.18691,1.28227,0.92284,0.94154,0.003169,0.003169,0.003169
71,21421.8,1.33567,0.9351,0.95175,0.43339,0.31474,0.32128,0.18891,1.28159,0.92189,0.94129,0.00307,0.00307,0.00307
72,21611.3,1.3285,0.93144,0.9498,0.41782,0.3216,0.31804,0.18783,1.28234,0.92167,0.94166,0.002971,0.002971,0.002971
73,21803.7,1.32346,0.92513,0.95023,0.4211,0.31643,0.31891,0.18804,1.28106,0.92119,0.94076,0.002872,0.002872,0.002872
74,22283.2,1.32377,0.92136,0.94607,0.43456,0.30983,0.31751,0.18719,1.28133,0.92092,0.94101,0.002773,0.002773,0.002773
75,22553.7,1.32397,0.92348,0.94785,0.42518,0.31641,0.3188,0.18835,1.27955,0.91901,0.9397,0.002674,0.002674,0.002674
76,22744.3,1.31373,0.91428,0.94733,0.42883,0.31541,0.31967,0.18823,1.27861,0.91871,0.93991,0.002575,0.002575,0.002575
77,23094.3,1.32504,0.92001,0.94799,0.41911,0.32255,0.32043,0.18905,1.27923,0.91904,0.94049,0.002476,0.002476,0.002476
78,23281,1.31494,0.91306,0.94682,0.42115,0.32092,0.31956,0.18856,1.27688,0.91717,0.93976,0.002377,0.002377,0.002377
79,23469,1.31385,0.91211,0.9459,0.42332,0.32052,0.31944,0.18774,1.27663,0.91551,0.93965,0.002278,0.002278,0.002278
80,23659.2,1.31458,0.91028,0.94679,0.42181,0.32312,0.32102,0.18918,1.27737,0.91494,0.94001,0.002179,0.002179,0.002179
81,23858.8,1.30533,0.90612,0.94271,0.42479,0.31937,0.32186,0.18956,1.27798,0.91628,0.94078,0.00208,0.00208,0.00208
82,24073.6,1.31195,0.90524,0.94267,0.42743,0.31813,0.32144,0.18952,1.27851,0.91499,0.94091,0.001981,0.001981,0.001981
83,24295.5,1.31666,0.90906,0.94408,0.41822,0.32116,0.32145,0.18929,1.27879,0.91382,0.94035,0.001882,0.001882,0.001882
84,24485.4,1.29832,0.89849,0.94355,0.42183,0.32295,0.32034,0.18895,1.27738,0.91298,0.94034,0.001783,0.001783,0.001783
85,25916,1.30207,0.89903,0.94395,0.42757,0.32259,0.32095,0.18971,1.27534,0.91284,0.93902,0.001684,0.001684,0.001684
86,26103.1,1.29463,0.89187,0.94219,0.43101,0.3214,0.3223,0.19001,1.27443,0.91275,0.93943,0.001585,0.001585,0.001585
87,26470.3,1.29982,0.8928,0.93985,0.42527,0.32125,0.32277,0.19018,1.27321,0.913,0.93844,0.001486,0.001486,0.001486
88,26659,1.2954,0.88823,0.93986,0.43412,0.31865,0.32274,0.19027,1.27428,0.91326,0.93858,0.001387,0.001387,0.001387
89,26846.5,1.28977,0.88424,0.94167,0.43446,0.31794,0.32296,0.19024,1.27267,0.91166,0.93831,0.001288,0.001288,0.001288
90,27033.9,1.29139,0.88491,0.94337,0.43575,0.31754,0.32271,0.19048,1.27286,0.91115,0.93826,0.001189,0.001189,0.001189
91,27262.4,1.26357,0.8583,0.94505,0.43531,0.32029,0.32363,0.19028,1.27651,0.91477,0.93934,0.00109,0.00109,0.00109
92,27445,1.25774,0.84743,0.94245,0.4276,0.32291,0.32212,0.1897,1.27727,0.91486,0.93934,0.000991,0.000991,0.000991
93,28554,1.25833,0.84804,0.94177,0.42759,0.32415,0.32179,0.18935,1.27863,0.91567,0.93949,0.000892,0.000892,0.000892
94,28740.1,1.25105,0.84131,0.93999,0.42213,0.32509,0.32254,0.19008,1.27832,0.91524,0.93929,0.000793,0.000793,0.000793
95,28922.4,1.25186,0.8388,0.94061,0.42864,0.32225,0.32223,0.18979,1.27803,0.91494,0.93901,0.000694,0.000694,0.000694
96,29106.9,1.24828,0.83838,0.9412,0.43236,0.32014,0.32225,0.19016,1.27832,0.91538,0.93883,0.000595,0.000595,0.000595
97,29291.9,1.24002,0.82979,0.93765,0.4308,0.31954,0.32181,0.18977,1.2786,0.9154,0.93873,0.000496,0.000496,0.000496
98,29487.1,1.24339,0.82909,0.938,0.43577,0.3164,0.32207,0.1897,1.27905,0.91511,0.93878,0.000397,0.000397,0.000397
99,29669.6,1.24176,0.82761,0.93592,0.43212,0.31818,0.32206,0.1899,1.27884,0.91457,0.93876,0.000298,0.000298,0.000298
100,29882.6,1.2362,0.82293,0.93646,0.43303,0.31967,0.32237,0.18977,1.27898,0.91464,0.93877,0.000199,0.000199,0.000199
