epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,13497.6,2.26858,2.49794,0.98189,0.36549,0.29437,0.2854,0.16799,2.10839,2.31386,0.95837,0.005842,0.005842,0.005842
44,13814.4,2.24724,2.46989,0.98014,0.3788,0.29234,0.28524,0.16821,2.11069,2.30787,0.95831,0.005743,0.005743,0.005743
45,14134.7,2.24116,2.46265,0.97818,0.39983,0.30176,0.29012,0.17117,2.10429,2.30001,0.95821,0.005644,0.005644,0.005644
46,14452.2,2.23837,2.46066,0.97801,0.39607,0.29733,0.28925,0.17091,2.10217,2.29572,0.95854,0.005545,0.005545,0.005545
47,14769.5,2.23469,2.4612,0.97834,0.39238,0.29783,0.28983,0.17105,2.10286,2.29674,0.9577,0.005446,0.005446,0.005446
48,15087.3,2.23928,2.44506,0.97612,0.39556,0.29119,0.28715,0.17008,2.09243,2.29892,0.95514,0.005347,0.005347,0.005347
49,15405,2.22371,2.43016,0.97682,0.39031,0.30222,0.2924,0.17463,2.08697,2.27907,0.9552,0.005248,0.005248,0.005248
50,15722.6,2.22171,2.42478,0.97609,0.39502,0.3047,0.29254,0.17454,2.09074,2.27596,0.95682,0.005149,0.005149,0.005149
51,16042.8,2.21508,2.4028,0.97472,0.38578,0.30563,0.29296,0.17341,2.08051,2.27357,0.95354,0.00505,0.00505,0.00505
52,16359.2,2.21212,2.40603,0.97204,0.37882,0.31217,0.29407,0.17477,2.08121,2.26413,0.95323,0.004951,0.004951,0.004951
53,16674.4,2.21108,2.40283,0.975,0.38019,0.30693,0.29182,0.17363,2.08474,2.26811,0.95525,0.004852,0.004852,0.004852
54,16991.5,2.20803,2.38911,0.9695,0.39561,0.30945,0.29641,0.17569,2.0838,2.25972,0.95476,0.004753,0.004753,0.004753
