epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2088.57,1.85054,4.30809,1.11045,0.42248,0.16088,0.1485,0.07863,1.94152,4.38797,1.12766,0.000424187,0.000424187,0.000424187
43,2138.89,1.8101,4.19741,1.10194,0.35244,0.17544,0.16147,0.08678,1.92289,4.23135,1.12637,0.000417119,0.000417119,0.000417119
44,2187.69,1.8035,4.18504,1.10008,0.35276,0.17356,0.15899,0.08415,1.92108,4.31321,1.11536,0.00041005,0.00041005,0.00041005
45,2238.32,1.81879,4.17596,1.09938,0.28958,0.17988,0.15252,0.08051,1.91728,4.30799,1.12406,0.000402982,0.000402982,0.000402982
46,2288.3,1.83892,4.27629,1.10411,0.33416,0.17467,0.15179,0.07878,1.92284,4.34996,1.11889,0.000395913,0.000395913,0.000395913
47,2337.74,1.81145,4.13769,1.09101,0.32713,0.17462,0.15396,0.08321,1.92436,4.28354,1.1246,0.000388844,0.000388844,0.000388844
48,2386.93,1.79441,4.12238,1.09483,0.46239,0.1623,0.14862,0.0765,1.9336,4.30662,1.1178,0.000381776,0.000381776,0.000381776
49,2435.78,1.83022,4.18987,1.09501,0.32826,0.18305,0.16183,0.08449,1.91486,4.26069,1.11272,0.000374707,0.000374707,0.000374707
50,2484.69,1.80362,4.15521,1.09522,0.30348,0.17733,0.15133,0.07996,1.90374,4.32036,1.10757,0.000367639,0.000367639,0.000367639
51,2533.23,1.79202,4.10042,1.08866,0.42152,0.17414,0.15509,0.08258,1.90905,4.22703,1.10823,0.00036057,0.00036057,0.00036057
52,2581.75,1.78552,4.07844,1.07934,0.31503,0.18763,0.15663,0.08245,1.8921,4.16405,1.10058,0.000353501,0.000353501,0.000353501
53,2630.38,1.77315,4.06502,1.08735,0.44366,0.18211,0.16327,0.08823,1.89533,4.22991,1.10933,0.000346433,0.000346433,0.000346433
54,2679.04,1.7828,4.03747,1.08406,0.42374,0.18875,0.16226,0.08688,1.8832,4.18968,1.10256,0.000339364,0.000339364,0.000339364
55,2727.69,1.77832,4.0503,1.07986,0.46094,0.17513,0.16282,0.08968,1.87913,4.17658,1.10515,0.000332296,0.000332296,0.000332296
56,2776.34,1.77413,4.01532,1.07543,0.4619,0.1819,0.17031,0.09066,1.87474,4.13686,1.10484,0.000325227,0.000325227,0.000325227
57,2825.09,1.75955,3.97708,1.07126,0.3499,0.19273,0.17234,0.0922,1.86323,4.10338,1.09791,0.000318158,0.000318158,0.000318158
58,2874.07,1.78079,4.05079,1.07581,0.34799,0.18507,0.17288,0.09416,1.85705,4.0904,1.09185,0.00031109,0.00031109,0.00031109
59,2923.16,1.75987,3.96532,1.07385,0.33059,0.19309,0.16819,0.08935,1.86852,4.12274,1.09605,0.000304021,0.000304021,0.000304021
60,2971.93,1.7627,3.97031,1.07441,0.37313,0.18741,0.16914,0.09102,1.85455,4.15136,1.09082,0.000296953,0.000296953,0.000296953
61,3021.52,1.75445,3.94052,1.0674,0.34811,0.19554,0.16897,0.09181,1.83801,4.10614,1.08527,0.000289884,0.000289884,0.000289884
62,3070.36,1.74551,3.9018,1.06724,0.45808,0.18767,0.16626,0.08847,1.84679,4.11521,1.08481,0.000282815,0.000282815,0.000282815
63,3119.3,1.74913,3.93457,1.06558,0.47269,0.1835,0.17211,0.09363,1.84738,4.05549,1.08823,0.000275747,0.000275747,0.000275747
64,3168.77,1.72025,3.87633,1.06161,0.43805,0.1954,0.16764,0.09146,1.83885,4.07885,1.08097,0.000268678,0.000268678,0.000268678
65,3218.44,1.74285,3.89721,1.06595,0.46825,0.18208,0.1696,0.09137,1.84758,4.09358,1.08998,0.00026161,0.00026161,0.00026161
66,3268.23,1.70945,3.79578,1.05298,0.46974,0.18549,0.17389,0.0931,1.86235,4.11855,1.08653,0.000254541,0.000254541,0.000254541
67,3317.26,1.72021,3.83959,1.06193,0.28752,0.19133,0.17414,0.09584,1.84527,4.03266,1.08664,0.000247472,0.000247472,0.000247472
68,3367.25,1.74199,3.87692,1.06034,0.50113,0.18578,0.17991,0.09676,1.84079,4.02987,1.07879,0.000240404,0.000240404,0.000240404
69,3417.23,1.73841,3.87887,1.05802,0.40789,0.19343,0.17996,0.09753,1.83293,4.01349,1.07964,0.000233335,0.000233335,0.000233335
70,3466.08,1.70672,3.79253,1.04852,0.44931,0.18888,0.17376,0.09385,1.85223,4.08504,1.07843,0.000226267,0.000226267,0.000226267
71,3515.41,1.73004,3.84729,1.05526,0.47408,0.19329,0.18322,0.10009,1.82178,4.00958,1.0716,0.000219198,0.000219198,0.000219198
72,3565.23,1.71419,3.76992,1.04816,0.34824,0.19221,0.17697,0.09689,1.83378,4.02982,1.08273,0.000212129,0.000212129,0.000212129
73,3614.42,1.74055,3.8231,1.0509,0.35134,0.2019,0.18222,0.09806,1.82371,4.04096,1.07758,0.000205061,0.000205061,0.000205061
