epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,3764.4,1.45263,1.11222,0.9958,0.35248,0.28182,0.26814,0.15747,1.36482,1.02964,0.96908,0.007624,0.007624,0.007624
26,3913.64,1.45635,1.11279,0.99286,0.36031,0.27704,0.26978,0.15733,1.35853,1.01838,0.96838,0.007525,0.007525,0.007525
27,4062.62,1.45338,1.10336,0.98703,0.36796,0.28176,0.27459,0.16085,1.3507,1.01598,0.96671,0.007426,0.007426,0.007426
28,4211.12,1.44197,1.09697,0.98601,0.36973,0.27949,0.2733,0.15905,1.35128,1.00859,0.96733,0.007327,0.007327,0.007327
29,4360.78,1.43096,1.083,0.98509,0.36705,0.28287,0.27768,0.16285,1.34337,1.00623,0.96594,0.007228,0.007228,0.007228
30,4512.11,1.43091,1.08033,0.98176,0.37758,0.28507,0.28182,0.16439,1.34035,0.99758,0.9636,0.007129,0.007129,0.007129
31,4661.38,1.42303,1.07859,0.98228,0.37573,0.28938,0.28251,0.16625,1.3354,0.99222,0.9624,0.00703,0.00703,0.00703
32,4811.25,1.4269,1.06883,0.98005,0.37017,0.28284,0.27764,0.16272,1.33608,0.99716,0.96283,0.006931,0.006931,0.006931
33,4960.06,1.4187,1.06098,0.97981,0.36737,0.29112,0.28583,0.16818,1.32743,0.98202,0.9583,0.006832,0.006832,0.006832
34,5698.61,1.41935,1.05692,0.97505,0.36955,0.29633,0.28482,0.16832,1.32419,0.98039,0.95957,0.006733,0.006733,0.006733
35,5847.64,1.40935,1.05511,0.975,0.38147,0.28808,0.28628,0.16927,1.32421,0.98242,0.95896,0.006634,0.006634,0.006634
36,5996.65,1.39845,1.04683,0.9751,0.37347,0.29711,0.28894,0.17082,1.31971,0.97738,0.95642,0.006535,0.006535,0.006535
37,6145.78,1.39317,1.04181,0.97398,0.37874,0.29176,0.2878,0.17046,1.31058,0.97267,0.95368,0.006436,0.006436,0.006436
38,6294.64,1.38907,1.03321,0.97169,0.38535,0.2886,0.28911,0.17075,1.31142,0.97317,0.9556,0.006337,0.006337,0.006337
39,6443.03,1.38569,1.02997,0.96831,0.37642,0.29993,0.29538,0.17507,1.30608,0.96331,0.9531,0.006238,0.006238,0.006238
40,6591.99,1.3817,1.02848,0.97181,0.38238,0.29838,0.29523,0.17548,1.30031,0.96181,0.95371,0.006139,0.006139,0.006139
41,6740.16,1.37758,1.02137,0.97081,0.39156,0.29338,0.29858,0.17668,1.30204,0.95735,0.95258,0.00604,0.00604,0.00604
42,6891.74,1.37153,1.01548,0.96594,0.37896,0.30771,0.29876,0.17856,1.29344,0.95584,0.94992,0.005941,0.005941,0.005941
43,7040.64,1.37151,1.01592,0.96644,0.45932,0.29549,0.30012,0.17969,1.29106,0.95375,0.9499,0.005842,0.005842,0.005842
44,7189.49,1.37435,1.01596,0.96415,0.39685,0.30865,0.30298,0.17885,1.29592,0.95002,0.94985,0.005743,0.005743,0.005743
45,7338.59,1.36133,1.00105,0.96429,0.41296,0.30509,0.3036,0.18179,1.28534,0.9484,0.9479,0.005644,0.005644,0.005644
46,7497.31,1.35306,0.9935,0.96139,0.39978,0.3042,0.30453,0.18051,1.28486,0.94466,0.94895,0.005545,0.005545,0.005545
47,7646.12,1.35493,0.9937,0.96122,0.40257,0.29897,0.30411,0.18166,1.28992,0.94816,0.94843,0.005446,0.005446,0.005446
48,7794.82,1.35205,0.99283,0.96219,0.38695,0.30889,0.30453,0.18042,1.28385,0.94505,0.94716,0.005347,0.005347,0.005347
49,7944.04,1.35693,0.99272,0.95999,0.38786,0.31377,0.30951,0.18435,1.27813,0.93391,0.94483,0.005248,0.005248,0.005248
50,8092.6,1.3421,0.97855,0.95985,0.39182,0.30779,0.30548,0.18263,1.27893,0.93521,0.94618,0.005149,0.005149,0.005149
51,8245,1.34086,0.97811,0.95824,0.39301,0.30983,0.305,0.18235,1.27512,0.93224,0.94463,0.00505,0.00505,0.00505
