epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2688.13,2.84411,2.87748,1.07241,0.42696,0.16222,0.14346,0.07854,2.8971,2.74376,1.06799,0.000424187,0.000424187,0.000424187
43,2751.71,2.85131,2.90834,1.0763,0.41164,0.16608,0.13831,0.07355,2.89017,2.82822,1.06196,0.000417119,0.000417119,0.000417119
44,2815.28,2.86302,2.89436,1.07152,0.43405,0.17014,0.14984,0.08352,2.89259,2.72094,1.06401,0.00041005,0.00041005,0.00041005
45,2879.82,2.78568,2.84762,1.06525,0.32401,0.17519,0.15068,0.08411,2.85601,2.69682,1.06258,0.000402982,0.000402982,0.000402982
46,2943.61,2.82409,2.85007,1.06438,0.43147,0.16459,0.15357,0.08564,2.9116,2.74672,1.06387,0.000395913,0.000395913,0.000395913
47,3008.01,2.79317,2.82363,1.06053,0.31799,0.17604,0.14801,0.08518,2.81913,2.69203,1.04734,0.000388844,0.000388844,0.000388844
48,3071.75,2.78826,2.79803,1.0607,0.41994,0.18848,0.15943,0.08923,2.80628,2.65459,1.04586,0.000381776,0.000381776,0.000381776
49,3136.24,2.81443,2.82834,1.05548,0.43856,0.17933,0.16207,0.09337,2.801,2.68728,1.04894,0.000374707,0.000374707,0.000374707
50,3200.47,2.78489,2.7996,1.05245,0.41884,0.18374,0.16151,0.09101,2.82213,2.69738,1.04915,0.000367639,0.000367639,0.000367639
51,3264.54,2.75388,2.73715,1.05125,0.20233,0.18662,0.15716,0.08621,2.85156,2.68806,1.05151,0.00036057,0.00036057,0.00036057
52,3329.29,2.76515,2.76005,1.04371,0.41415,0.18026,0.14664,0.08146,2.86981,2.73619,1.04627,0.000353501,0.000353501,0.000353501
53,3393.32,2.76556,2.7593,1.05651,0.43581,0.17801,0.16587,0.09374,2.81259,2.61561,1.04273,0.000346433,0.000346433,0.000346433
54,3457.41,2.73865,2.7103,1.04837,0.42704,0.17901,0.16106,0.08824,2.779,2.62625,1.0438,0.000339364,0.000339364,0.000339364
55,3521.15,2.7444,2.73945,1.04528,0.33732,0.18281,0.16571,0.09431,2.81141,2.62463,1.04613,0.000332296,0.000332296,0.000332296
56,3585.17,2.77462,2.75897,1.0525,0.32178,0.19754,0.16694,0.09222,2.7533,2.58026,1.03646,0.000325227,0.000325227,0.000325227
57,3648.4,2.71726,2.71368,1.03992,0.23728,0.19267,0.17394,0.09536,2.77954,2.58344,1.04015,0.000318158,0.000318158,0.000318158
58,3711.98,2.73639,2.70437,1.0414,0.226,0.19902,0.17044,0.09505,2.76033,2.59994,1.03673,0.00031109,0.00031109,0.00031109
59,3775.63,2.70712,2.66901,1.03401,0.45926,0.18981,0.1691,0.09489,2.78285,2.60342,1.03876,0.000304021,0.000304021,0.000304021
60,3839.31,2.7061,2.67823,1.03597,0.43198,0.19872,0.16582,0.08844,2.79551,2.59668,1.03823,0.000296953,0.000296953,0.000296953
61,3902.92,2.71539,2.68325,1.03471,0.35524,0.19018,0.17394,0.09781,2.7367,2.55703,1.03136,0.000289884,0.000289884,0.000289884
62,3966.14,2.70243,2.64573,1.03573,0.45819,0.197,0.17501,0.0992,2.7305,2.5516,1.03186,0.000282815,0.000282815,0.000282815
63,4029.28,2.68305,2.66211,1.03781,0.44809,0.19044,0.18024,0.10321,2.74921,2.5524,1.03855,0.000275747,0.000275747,0.000275747
64,4092.8,2.6638,2.60467,1.0285,0.34768,0.20412,0.17494,0.09936,2.71252,2.51222,1.02436,0.000268678,0.000268678,0.000268678
65,4156.08,2.68301,2.60158,1.03718,0.3494,0.20751,0.17939,0.10285,2.78831,2.54962,1.03823,0.00026161,0.00026161,0.00026161
66,4219.55,2.65265,2.57299,1.02942,0.32351,0.19777,0.17357,0.09675,2.74412,2.5415,1.02764,0.000254541,0.000254541,0.000254541
67,4283.02,2.67503,2.61326,1.032,0.43965,0.19342,0.17048,0.09446,2.73083,2.55374,1.02588,0.000247472,0.000247472,0.000247472
68,4346.5,2.66766,2.6046,1.02822,0.4453,0.19407,0.17531,0.09833,2.73098,2.54366,1.02767,0.000240404,0.000240404,0.000240404
69,4409.58,2.65934,2.57198,1.02371,0.49189,0.19132,0.17805,0.10195,2.71638,2.51465,1.02634,0.000233335,0.000233335,0.000233335
70,4472.92,2.65599,2.57357,1.02645,0.45082,0.18905,0.17567,0.0994,2.74728,2.538,1.03191,0.000226267,0.000226267,0.000226267
71,4536.05,2.62334,2.55847,1.02421,0.31953,0.18742,0.17386,0.0998,2.71754,2.52243,1.02275,0.000219198,0.000219198,0.000219198
72,4599.3,2.65301,2.56367,1.02103,0.45385,0.19767,0.17735,0.10076,2.71184,2.4999,1.02072,0.000212129,0.000212129,0.000212129
73,4662.82,2.62807,2.54184,1.02327,0.44999,0.20636,0.18693,0.10691,2.68036,2.47315,1.01968,0.000205061,0.000205061,0.000205061
74,4726.18,2.63459,2.52917,1.01992,0.34777,0.20265,0.18282,0.10402,2.6898,2.48755,1.02456,0.000197992,0.000197992,0.000197992
75,4789.61,2.62991,2.54133,1.02334,0.45159,0.20877,0.18271,0.10444,2.68527,2.4817,1.01935,0.000190924,0.000190924,0.000190924
76,4853,2.65427,2.54611,1.02145,0.43761,0.21905,0.18416,0.10462,2.69042,2.48871,1.0176,0.000183855,0.000183855,0.000183855
77,4916.52,2.62176,2.51163,1.01673,0.47102,0.20476,0.18536,0.10519,2.67913,2.47515,1.01896,0.000176786,0.000176786,0.000176786
78,4983.66,2.58556,2.48238,1.01623,0.44421,0.22353,0.19253,0.111,2.65834,2.45289,1.01417,0.000169718,0.000169718,0.000169718
79,5046.74,2.61612,2.52917,1.02024,0.35833,0.22138,0.191,0.10996,2.66535,2.45869,1.01499,0.000162649,0.000162649,0.000162649
80,5110.17,2.6213,2.50815,1.01858,0.34738,0.21994,0.19125,0.10778,2.66205,2.45756,1.01574,0.000155581,0.000155581,0.000155581
81,5173.29,2.61138,2.49648,1.01769,0.44833,0.21282,0.18881,0.10922,2.67651,2.45771,1.01707,0.000148512,0.000148512,0.000148512
82,5236.63,2.59653,2.47359,1.01399,0.44447,0.22583,0.18727,0.10809,2.65913,2.44956,1.01641,0.000141443,0.000141443,0.000141443
83,5299.89,2.59898,2.48867,1.01679,0.24317,0.21544,0.18745,0.10869,2.67543,2.44643,1.01684,0.000134375,0.000134375,0.000134375
84,5363.48,2.59851,2.49437,1.01947,0.34218,0.21137,0.18679,0.10457,2.67046,2.45413,1.01519,0.000127306,0.000127306,0.000127306
85,5427.17,2.5631,2.4746,1.01425,0.36838,0.2067,0.19261,0.11239,2.66108,2.44472,1.01518,0.000120238,0.000120238,0.000120238
86,5490.7,2.57311,2.44447,1.01071,0.35021,0.21182,0.1882,0.10856,2.65407,2.44355,1.01256,0.000113169,0.000113169,0.000113169
87,5554.27,2.56138,2.4315,1.00782,0.24471,0.20956,0.19179,0.1101,2.64919,2.43905,1.01417,0.0001061,0.0001061,0.0001061
88,5617.85,2.59086,2.44997,1.012,0.3568,0.21407,0.19288,0.10958,2.65457,2.44198,1.01297,9.90318e-05,9.90318e-05,9.90318e-05
89,5681.68,2.61481,2.48866,1.0102,0.35471,0.22282,0.19031,0.11059,2.65468,2.43182,1.01451,9.19632e-05,9.19632e-05,9.19632e-05
90,5745.43,2.5634,2.41678,1.00346,0.37095,0.21979,0.19246,0.11229,2.64239,2.42066,1.01301,8.48946e-05,8.48946e-05,8.48946e-05
91,5806.43,2.52163,2.46454,1.00582,0.24718,0.21444,0.18541,0.10547,2.68603,2.47995,1.01027,7.7826e-05,7.7826e-05,7.7826e-05
92,5866.51,2.52189,2.40984,1.00106,0.35447,0.21466,0.1898,0.10882,2.66727,2.46445,1.00939,7.07574e-05,7.07574e-05,7.07574e-05
93,5926.67,2.49554,2.38368,1.00371,0.38178,0.21781,0.19187,0.10924,2.6557,2.44314,1.01054,6.36888e-05,6.36888e-05,6.36888e-05
94,5986.89,2.49814,2.37852,1.00179,0.38164,0.21416,0.19371,0.11254,2.66237,2.43515,1.00891,5.66202e-05,5.66202e-05,5.66202e-05
95,6047.32,2.46971,2.34037,1.00092,0.37564,0.21702,0.19108,0.11064,2.66364,2.43649,1.00671,4.95516e-05,4.95516e-05,4.95516e-05
96,6107.64,2.47537,2.34492,1.00058,0.27616,0.21757,0.19468,0.11245,2.64868,2.43009,1.00539,4.2483e-05,4.2483e-05,4.2483e-05
97,6167.83,2.47089,2.32038,1.00354,0.28164,0.21447,0.19247,0.11045,2.65211,2.42552,1.00777,3.54144e-05,3.54144e-05,3.54144e-05
98,6228.09,2.46883,2.33317,0.9987,0.38445,0.20752,0.18862,0.1086,2.65668,2.43471,1.00869,2.83458e-05,2.83458e-05,2.83458e-05
99,6288.54,2.4408,2.29887,0.99719,0.3762,0.2163,0.19525,0.11284,2.64748,2.42411,1.0061,2.12772e-05,2.12772e-05,2.12772e-05
100,6348.92,2.44606,2.30854,0.99723,0.38644,0.20879,0.19147,0.1104,2.657,2.43117,1.00876,1.42086e-05,1.42086e-05,1.42086e-05
