epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1441.41,1.28358,0.87619,0.91066,0.35154,0.30336,0.28153,0.16728,1.44539,1.08034,0.95819,0.000424187,0.000424187,0.000424187
43,1474.87,1.25836,0.85578,0.90723,0.37794,0.2883,0.29184,0.1738,1.43522,1.06339,0.96125,0.000417119,0.000417119,0.000417119
44,1508.66,1.24915,0.84433,0.90504,0.36619,0.28762,0.28278,0.16769,1.43575,1.062,0.96242,0.00041005,0.00041005,0.00041005
45,1542.79,1.25394,0.84778,0.90542,0.37861,0.2883,0.28046,0.16435,1.44476,1.07649,0.96823,0.000402982,0.000402982,0.000402982
46,1576.68,1.2777,0.86858,0.90865,0.38482,0.30222,0.28382,0.17092,1.42508,1.06572,0.95755,0.000395913,0.000395913,0.000395913
47,1610.64,1.2544,0.839,0.90241,0.35319,0.3104,0.2873,0.17355,1.40661,1.07892,0.95124,0.000388844,0.000388844,0.000388844
48,1644.53,1.2384,0.82502,0.90322,0.3932,0.30056,0.293,0.17566,1.42233,1.07537,0.95147,0.000381776,0.000381776,0.000381776
49,1678.26,1.26509,0.83776,0.90502,0.39577,0.27822,0.28742,0.17058,1.4258,1.07969,0.95599,0.000374707,0.000374707,0.000374707
50,1712.22,1.25652,0.83679,0.90629,0.35661,0.30094,0.28416,0.17084,1.43413,1.08236,0.96099,0.000367639,0.000367639,0.000367639
51,1746.12,1.24256,0.82317,0.9021,0.37413,0.29955,0.29439,0.17945,1.42121,1.05148,0.95601,0.00036057,0.00036057,0.00036057
52,1779.85,1.23962,0.81851,0.89899,0.37164,0.28206,0.28384,0.16879,1.43503,1.08166,0.95417,0.000353501,0.000353501,0.000353501
53,1813.52,1.2327,0.81104,0.90163,0.34172,0.30669,0.29223,0.17409,1.4113,1.08642,0.95133,0.000346433,0.000346433,0.000346433
54,1847.18,1.23329,0.8037,0.90017,0.37484,0.3026,0.29854,0.17655,1.41711,1.06709,0.95339,0.000339364,0.000339364,0.000339364
55,1881.08,1.23116,0.80589,0.89877,0.38846,0.2965,0.29778,0.17723,1.42682,1.06997,0.95551,0.000332296,0.000332296,0.000332296
56,1915.11,1.23508,0.8071,0.89895,0.38074,0.28701,0.28919,0.17273,1.41875,1.07368,0.95525,0.000325227,0.000325227,0.000325227
57,1948.83,1.2212,0.79371,0.89445,0.37839,0.30326,0.29673,0.17912,1.40427,1.05672,0.95098,0.000318158,0.000318158,0.000318158
