epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1459.91,1.7642,1.40444,1.10092,0.34486,0.19587,0.16329,0.08556,1.82587,1.40495,1.09422,0.000424187,0.000424187,0.000424187
43,1494.29,1.71521,1.3706,1.08838,0.47397,0.17278,0.16703,0.08851,1.81163,1.37288,1.09711,0.000417119,0.000417119,0.000417119
44,1528.51,1.70414,1.36657,1.08532,0.32816,0.19367,0.16389,0.08864,1.82355,1.38214,1.09431,0.00041005,0.00041005,0.00041005
45,1563.19,1.7124,1.36706,1.0881,0.40366,0.17971,0.16767,0.0891,1.80354,1.36865,1.08599,0.000402982,0.000402982,0.000402982
46,1597.85,1.73824,1.3934,1.08848,0.36163,0.18789,0.1699,0.09061,1.79857,1.3672,1.09188,0.000395913,0.000395913,0.000395913
47,1632.27,1.71205,1.34569,1.07718,0.24061,0.21334,0.17209,0.09141,1.79278,1.3548,1.08812,0.000388844,0.000388844,0.000388844
48,1666.81,1.68772,1.33825,1.0799,0.43794,0.19643,0.1701,0.09171,1.78331,1.34381,1.08151,0.000381776,0.000381776,0.000381776
49,1701.13,1.72514,1.36008,1.08093,0.34073,0.19348,0.16842,0.08997,1.77153,1.36376,1.08408,0.000374707,0.000374707,0.000374707
50,1735.52,1.69834,1.35068,1.08441,0.26527,0.19371,0.1681,0.09026,1.78398,1.37804,1.08336,0.000367639,0.000367639,0.000367639
51,1770.23,1.69307,1.33861,1.07467,0.24746,0.20075,0.17607,0.09579,1.77834,1.3339,1.07994,0.00036057,0.00036057,0.00036057
52,1804.55,1.67887,1.32097,1.06633,0.36008,0.20317,0.17754,0.09498,1.78416,1.33593,1.0753,0.000353501,0.000353501,0.000353501
53,1839.02,1.66939,1.31723,1.07676,0.46224,0.18726,0.1782,0.09451,1.7825,1.33896,1.07865,0.000346433,0.000346433,0.000346433
54,1873.44,1.67814,1.30905,1.07208,0.34091,0.20731,0.18244,0.09656,1.76924,1.31857,1.07972,0.000339364,0.000339364,0.000339364
55,1908.17,1.67527,1.31279,1.07064,0.40125,0.1963,0.17722,0.09536,1.79168,1.34577,1.09412,0.000332296,0.000332296,0.000332296
56,1942.36,1.66819,1.30584,1.06783,0.37347,0.2067,0.18459,0.09829,1.75365,1.31498,1.07058,0.000325227,0.000325227,0.000325227
57,1976.73,1.64902,1.28201,1.05747,0.29997,0.20206,0.18983,0.10517,1.76942,1.30934,1.08416,0.000318158,0.000318158,0.000318158
58,2011.91,1.67351,1.3114,1.06553,0.26459,0.20512,0.1819,0.09533,1.78573,1.33097,1.08592,0.00031109,0.00031109,0.00031109
59,2046.46,1.65309,1.28906,1.0629,0.3649,0.20798,0.18995,0.10283,1.75526,1.30737,1.08255,0.000304021,0.000304021,0.000304021
60,2080.83,1.65124,1.28864,1.06185,0.3207,0.20958,0.18458,0.10086,1.74169,1.30268,1.07162,0.000296953,0.000296953,0.000296953
61,2116.15,1.63647,1.26891,1.05329,0.28307,0.20781,0.19574,0.10357,1.72482,1.28283,1.05953,0.000289884,0.000289884,0.000289884
62,2150.94,1.63994,1.26468,1.05987,0.24018,0.20911,0.18877,0.104,1.74864,1.29352,1.0664,0.000282815,0.000282815,0.000282815
63,2185.51,1.64126,1.27516,1.05393,0.26383,0.21428,0.19054,0.10327,1.75271,1.30543,1.07855,0.000275747,0.000275747,0.000275747
64,2219.74,1.62096,1.25475,1.05641,0.2815,0.2122,0.18924,0.10086,1.74443,1.3058,1.06608,0.000268678,0.000268678,0.000268678
65,2254.33,1.63836,1.25916,1.05827,0.45299,0.19843,0.18929,0.10237,1.72899,1.29308,1.06835,0.00026161,0.00026161,0.00026161
66,2289.14,1.59641,1.2231,1.04355,0.43055,0.20518,0.19008,0.1036,1.73864,1.30698,1.06841,0.000254541,0.000254541,0.000254541
67,2323.79,1.60598,1.24203,1.05244,0.28408,0.21596,0.1959,0.10402,1.74443,1.28994,1.06851,0.000247472,0.000247472,0.000247472
68,2358.7,1.62366,1.24273,1.04592,0.28207,0.21308,0.19507,0.1062,1.73053,1.287,1.0713,0.000240404,0.000240404,0.000240404
69,2393.67,1.6224,1.24527,1.04413,0.40447,0.21578,0.1948,0.10409,1.71832,1.27252,1.06316,0.000233335,0.000233335,0.000233335
70,2428.31,1.5894,1.21272,1.03588,0.39708,0.21124,0.19701,0.10592,1.72836,1.28043,1.07355,0.000226267,0.000226267,0.000226267
71,2463.34,1.60946,1.23137,1.04595,0.3243,0.21178,0.20545,0.1117,1.71923,1.27272,1.0663,0.000219198,0.000219198,0.000219198
72,2498.1,1.59887,1.22057,1.03867,0.45463,0.19473,0.20168,0.10979,1.70944,1.28293,1.0612,0.000212129,0.000212129,0.000212129
73,2532.52,1.61748,1.23415,1.03904,0.37544,0.22018,0.20103,0.11126,1.69831,1.26173,1.05903,0.000205061,0.000205061,0.000205061
