epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,4173.42,1.47239,1.12859,0.99752,0.35559,0.26424,0.26085,0.15304,1.36787,1.03636,0.97081,0.007723,0.007723,0.007723
25,4340.05,1.45263,1.11222,0.9958,0.35248,0.28182,0.26814,0.15747,1.36482,1.02964,0.96908,0.007624,0.007624,0.007624
26,4488.63,1.45635,1.11279,0.99286,0.36031,0.27704,0.26978,0.15733,1.35853,1.01838,0.96838,0.007525,0.007525,0.007525
27,4636.96,1.45338,1.10336,0.98703,0.36796,0.28176,0.27459,0.16085,1.3507,1.01598,0.96671,0.007426,0.007426,0.007426
28,4785.19,1.44197,1.09697,0.98601,0.36973,0.27949,0.2733,0.15905,1.35128,1.00859,0.96733,0.007327,0.007327,0.007327
29,4941.36,1.43096,1.083,0.98509,0.36705,0.28287,0.27768,0.16285,1.34337,1.00623,0.96594,0.007228,0.007228,0.007228
30,5089.79,1.43091,1.08033,0.98176,0.37758,0.28507,0.28182,0.16439,1.34035,0.99758,0.9636,0.007129,0.007129,0.007129
31,5252.76,1.42303,1.07859,0.98228,0.37573,0.28938,0.28251,0.16625,1.3354,0.99222,0.9624,0.00703,0.00703,0.00703
32,5467.81,1.4269,1.06883,0.98005,0.37017,0.28284,0.27764,0.16272,1.33608,0.99716,0.96283,0.006931,0.006931,0.006931
33,5616.17,1.4187,1.06098,0.97981,0.36737,0.29112,0.28583,0.16818,1.32743,0.98202,0.9583,0.006832,0.006832,0.006832
34,5771.53,1.41935,1.05692,0.97505,0.36955,0.29633,0.28482,0.16832,1.32419,0.98039,0.95957,0.006733,0.006733,0.006733
35,5919.47,1.40935,1.05511,0.975,0.38147,0.28808,0.28628,0.16927,1.32421,0.98242,0.95896,0.006634,0.006634,0.006634
36,6067.01,1.39845,1.04683,0.9751,0.37347,0.29711,0.28894,0.17082,1.31971,0.97738,0.95642,0.006535,0.006535,0.006535
37,6218.16,1.39317,1.04181,0.97398,0.37874,0.29176,0.2878,0.17046,1.31058,0.97267,0.95368,0.006436,0.006436,0.006436
38,6366.62,1.38907,1.03321,0.97169,0.38535,0.2886,0.28911,0.17075,1.31142,0.97317,0.9556,0.006337,0.006337,0.006337
39,6514.41,1.38569,1.02997,0.96831,0.37642,0.29993,0.29538,0.17507,1.30608,0.96331,0.9531,0.006238,0.006238,0.006238
40,6662.42,1.3817,1.02848,0.97181,0.38238,0.29838,0.29523,0.17548,1.30031,0.96181,0.95371,0.006139,0.006139,0.006139
41,6811.1,1.37758,1.02137,0.97081,0.39156,0.29338,0.29858,0.17668,1.30204,0.95735,0.95258,0.00604,0.00604,0.00604
42,6959.06,1.37153,1.01548,0.96594,0.37896,0.30771,0.29876,0.17856,1.29344,0.95584,0.94992,0.005941,0.005941,0.005941
43,7106.88,1.37151,1.01592,0.96644,0.45932,0.29549,0.30012,0.17969,1.29106,0.95375,0.9499,0.005842,0.005842,0.005842
44,7255.19,1.37435,1.01596,0.96415,0.39685,0.30865,0.30298,0.17885,1.29592,0.95002,0.94985,0.005743,0.005743,0.005743
45,7403.77,1.36133,1.00105,0.96429,0.41296,0.30509,0.3036,0.18179,1.28534,0.9484,0.9479,0.005644,0.005644,0.005644
46,7646.29,1.35306,0.9935,0.96139,0.39978,0.3042,0.30453,0.18051,1.28486,0.94466,0.94895,0.005545,0.005545,0.005545
47,7796.38,1.35493,0.9937,0.96122,0.40257,0.29897,0.30411,0.18166,1.28992,0.94816,0.94843,0.005446,0.005446,0.005446
48,7947.16,1.35205,0.99283,0.96219,0.38695,0.30889,0.30453,0.18042,1.28385,0.94505,0.94716,0.005347,0.005347,0.005347
49,8095.61,1.35693,0.99272,0.95999,0.38786,0.31377,0.30951,0.18435,1.27813,0.93391,0.94483,0.005248,0.005248,0.005248
50,8243.95,1.3421,0.97855,0.95985,0.39182,0.30779,0.30548,0.18263,1.27893,0.93521,0.94618,0.005149,0.005149,0.005149
51,8405.61,1.34086,0.97811,0.95824,0.39301,0.30983,0.305,0.18235,1.27512,0.93224,0.94463,0.00505,0.00505,0.00505
52,8553.04,1.34356,0.98236,0.95919,0.39362,0.31711,0.31178,0.18689,1.2724,0.92704,0.94423,0.004951,0.004951,0.004951
53,8701.14,1.3499,0.98015,0.95934,0.38529,0.31873,0.30768,0.18457,1.2717,0.92971,0.94521,0.004852,0.004852,0.004852
54,8849.82,1.33632,0.96819,0.95652,0.42041,0.31089,0.31298,0.18732,1.27008,0.92505,0.94357,0.004753,0.004753,0.004753
55,8997.65,1.33353,0.97002,0.956,0.40364,0.31708,0.31398,0.18714,1.27214,0.9242,0.9442,0.004654,0.004654,0.004654
56,9145.83,1.32937,0.96185,0.95389,0.41625,0.31379,0.31586,0.18794,1.26885,0.92117,0.94259,0.004555,0.004555,0.004555
57,9297.8,1.33396,0.95948,0.95426,0.41589,0.30759,0.31299,0.18735,1.26658,0.92263,0.94151,0.004456,0.004456,0.004456
58,9445.79,1.32786,0.95952,0.95448,0.40932,0.31852,0.31674,0.18906,1.26229,0.91946,0.94079,0.004357,0.004357,0.004357
59,9594.33,1.32269,0.95298,0.95241,0.40824,0.32178,0.31624,0.18951,1.26464,0.92052,0.94207,0.004258,0.004258,0.004258
60,9862.59,1.31902,0.94969,0.95153,0.40793,0.31263,0.31472,0.18843,1.26185,0.91996,0.94219,0.004159,0.004159,0.004159
61,10010.8,1.31373,0.94667,0.94968,0.40235,0.32241,0.31845,0.19171,1.25967,0.91542,0.94065,0.00406,0.00406,0.00406
62,10158.6,1.31405,0.94273,0.95069,0.40187,0.31945,0.31702,0.19041,1.25899,0.91449,0.94043,0.003961,0.003961,0.003961
63,10306.8,1.311,0.93827,0.94991,0.39668,0.32467,0.31801,0.19108,1.25388,0.91108,0.93823,0.003862,0.003862,0.003862
64,10455.2,1.31579,0.93978,0.94945,0.40684,0.32279,0.32,0.19177,1.2557,0.90968,0.93822,0.003763,0.003763,0.003763
65,10603.4,1.30783,0.93311,0.94861,0.41674,0.32391,0.32132,0.19208,1.25564,0.90941,0.93964,0.003664,0.003664,0.003664
66,10751.5,1.30783,0.93359,0.94959,0.42045,0.31882,0.32162,0.19276,1.2533,0.90717,0.93814,0.003565,0.003565,0.003565
67,10899.6,1.30711,0.93231,0.94761,0.42693,0.31735,0.32173,0.19306,1.25234,0.90997,0.93758,0.003466,0.003466,0.003466
68,11047.4,1.29892,0.92371,0.94571,0.41216,0.32252,0.32248,0.1936,1.25078,0.90586,0.93759,0.003367,0.003367,0.003367
69,11195.7,1.29798,0.92207,0.94946,0.41555,0.32798,0.32454,0.1942,1.25362,0.9064,0.93961,0.003268,0.003268,0.003268
70,11343.8,1.29263,0.91608,0.94587,0.42251,0.32908,0.32616,0.19592,1.24991,0.90078,0.93723,0.003169,0.003169,0.003169
71,11492,1.28617,0.90998,0.94245,0.41769,0.33103,0.32578,0.19645,1.24725,0.90033,0.93708,0.00307,0.00307,0.00307
72,11640.7,1.29087,0.91132,0.94411,0.41942,0.32413,0.32429,0.19558,1.24829,0.90159,0.93701,0.002971,0.002971,0.002971
73,11789,1.28569,0.90802,0.94214,0.42197,0.32043,0.32499,0.19554,1.24535,0.90153,0.93615,0.002872,0.002872,0.002872
74,11937.4,1.28698,0.90863,0.94238,0.42139,0.32294,0.32489,0.19565,1.2449,0.89822,0.93636,0.002773,0.002773,0.002773
75,12111.7,1.28005,0.9034,0.94033,0.42248,0.3263,0.32583,0.19603,1.24804,0.89853,0.93775,0.002674,0.002674,0.002674
76,12259.5,1.28442,0.90476,0.94191,0.41994,0.32965,0.32634,0.19602,1.24573,0.89662,0.93644,0.002575,0.002575,0.002575
77,12409.1,1.28866,0.90678,0.94302,0.42496,0.32359,0.32682,0.19615,1.24804,0.89739,0.93624,0.002476,0.002476,0.002476
78,12557.2,1.28102,0.90188,0.93919,0.42358,0.32347,0.32773,0.1964,1.24689,0.89805,0.93663,0.002377,0.002377,0.002377
79,12705.4,1.2726,0.89491,0.93867,0.42344,0.32618,0.32856,0.19749,1.24558,0.8956,0.93585,0.002278,0.002278,0.002278
80,12853.7,1.26963,0.88501,0.93939,0.42678,0.3318,0.32849,0.19647,1.2439,0.89583,0.93547,0.002179,0.002179,0.002179
81,13001.9,1.26461,0.8855,0.93745,0.42194,0.32619,0.3279,0.19634,1.24502,0.8963,0.93662,0.00208,0.00208,0.00208
82,13149.7,1.26784,0.88844,0.93901,0.42163,0.33077,0.32771,0.19656,1.24375,0.89504,0.93599,0.001981,0.001981,0.001981
83,13297.5,1.26983,0.88644,0.93678,0.42135,0.33317,0.32831,0.19708,1.24249,0.89461,0.93585,0.001882,0.001882,0.001882
84,13445.4,1.26412,0.87979,0.93689,0.42008,0.33425,0.33063,0.19866,1.24075,0.89233,0.93486,0.001783,0.001783,0.001783
85,13593.4,1.26017,0.87694,0.9362,0.41274,0.33248,0.32917,0.19783,1.24023,0.89363,0.93469,0.001684,0.001684,0.001684
86,13741.4,1.26759,0.88306,0.93507,0.42629,0.32842,0.33004,0.19879,1.24047,0.8927,0.93453,0.001585,0.001585,0.001585
87,13889.1,1.25668,0.86765,0.93346,0.41425,0.33737,0.32925,0.19834,1.24143,0.89203,0.93472,0.001486,0.001486,0.001486
88,14125.7,1.25534,0.86939,0.93481,0.41829,0.33403,0.32903,0.19835,1.24073,0.8906,0.93457,0.001387,0.001387,0.001387
89,14275.5,1.24631,0.86287,0.93153,0.41793,0.33437,0.32926,0.19824,1.24036,0.89161,0.93415,0.001288,0.001288,0.001288
90,14444.8,1.24979,0.86181,0.9341,0.42017,0.33257,0.32939,0.19871,1.23896,0.89193,0.9344,0.001189,0.001189,0.001189
